	TNBC1	TNBC2	TNBC3	TNBC4	TNBC5	TNBC6	NonTNBC1	NonTNBC2	NonTNBC3	NonTNBC4	NonTNBC5	NonTNBC6	HER2_1	HER2_2	HER2_3	HER2_4	HER2_5	NBS1	NBS2	NBS3
CDK5R2	11.8488760308557	4.73650248301007	18.5089976620884	2.10666057824935	2.13011387017084	5.80976930065447	2.0821013214831	8.7604850212746	7.27405719712491	3.95293443258642	9.18452625497009	9.62605667355051	1	1	2.16129875589635	1	1	1.50696865489559	1	1
CCDC108	48.011796133708	12.2095074490302	137.57018176429	35.3064779257298	36.0335299752959	32.263500454254	16.690469161505	38.8323644787137	38.6443431827495	27.5764098932778	54.1994206573056	40.4334019362309	9.47753775264109	5.51938033629022	7.96779253537811	2.39662746294187	5.13271447504968	7.08362385874709	1.92707321948339	4.02210934066548
CRYBA2	16.3692410437122	1	17.3417311512825	6.53330289124675	5.52045548068334	8.2146539509817	3.16420264296621	11.6706669042526	4.58517554121424	9.85880329775927	7.54762100397607	4.69688143152165	1	1.90387606725804	4.48389626768906	2.39662746294187	1	1.50696865489559	1	1
TUBA4A	57.9565991619924	105.622069524282	81.5413892456067	113.879378981434	186.338674708017	77.9563088104715	94.6017643082885	31.0718794574391	35.0591676415352	29.5450328483354	20.6428630119282	126.693968671736	66.398148377517	111.272880205481	63.710132818403	90.3841576282799	83.6542895009935	738.639392873084	340.772334940663	465.541378650865
LOC100996693	13.6570220359983	19.6825124150503	11.5053985972531	12.0666057824935	7.78068322102502	15.4293079019634	6.41050660741552	4.8802425106373	6.37776331182135	8.87449182023046	11.6398841314611	3.46458762101443	9.47753775264109	2.80775213451609	3.3225975117927	2.39662746294187	1	7.59059251364268	5.17182948767527	6.61248877552161
IRS1	186.334965527118	299.920198640805	190.097174750555	448.090873612737	413.491562612355	180.163906449379	281.264242264124	1270.80936160606	536.983743411528	727.42187041626	386.491186609091	750.234636788387	275.914438549933	912.107075796109	200.743386014173	116.920079424176	263.427369165655	766.522668892342	1204.80457549918	1596.24200196556
TM4SF20	5.52036501285654	4.73650248301007	10.3381320864472	5.4266423129974	5.52045548068334	3.40488465032723	4.78735462519086	7.79042439361528	1.89629388530356	4.93724591011523	2.63690525099402	1	1	2.80775213451609	6.80649377948176	2.39662746294187	1	1.50696865489559	1	1
SP140	176.390162498834	30.8920198640805	132.901115721066	86.2128645251999	82.3681986523002	110.422251589889	81.6165484504913	42.712606989351	50.2961636916957	41.3567705786811	49.2887049043235	40.4334019362309	347.367971036479	150.139551097577	326.163651650979	98.7639224059312	42.3271447504968	13.1672477174942	10.2707321948339	13.0884373626619
GPR55	110.392833311128	15.9460099320403	67.534191115936	28.6665144562337	32.6431883647834	170.54436784807	12.9031145363141	13.6107881595712	16.2369960501605	20.6862295505762	18.1875051354372	13.3229381050722	15.5329218616704	5.51938033629022	11.4516888030672	7.98313731470937	9.26542895009935	5.56271789406032	1.92707321948339	6.18075886971225
SPATA3-AS1	19.9855330539975	8.47300496602014	15.0071981296707	5.4266423129974	6.65056935085418	25.0488465032723	9.65681057186483	5.85030313829663	10.8592327383392	8.87449182023046	10.0029788804671	7.16146905253608	1	1	3.3225975117927	1	9.26542895009935	2.52090596468677	1.92707321948339	1
HTR2B	35.3547740977097	23.4190148980604	45.356127410624	20.9198904084883	47.3346686770043	38.2757120800721	32.9219889837516	29.1317582021204	39.540637068053	98.4468362753519	46.0148944023355	60.1501029043463	128.163066289616	123.023269079836	103.194290518879	105.747059720641	69.1897888383197	5.56271789406032	5.17182948767527	5.31729905809354
LINC00471	13.6570220359983	12.2095074490302	20.8435306837002	15.3865875172415	4.39034161051251	11.8219809264726	9.65681057186483	5.85030313829663	10.8592327383392	3.95293443258642	16.5505998844432	15.7875257260866	10.688614574447	18.1736452779028	7.96779253537811	3.79325492588375	1	5.05574923916472	4.24475626819187	4.45383924647484
NCL	1650.02915669007	1368.55990878168	1337.52015487275	1270.339683252	1070.08772118161	1668.78750500194	1026.83205276598	1036.0546897125	1351.71488515246	951.844887292828	1064.16996052061	1662.13205656373	1952.04475992926	3992.51671301152	1677.91540351433	1473.04534594074	941.192543073802	13369.7634295967	10513.0832357222	19003.1600742929
C2orf57	10.9448030282844	8.47300496602014	18.5089976620884	6.53330289124675	4.39034161051251	10.6195386013089	2.62315198222466	1.97006062765933	2.79258777060712	1	6.72916837847906	3.46458762101443	2.21107682180587	1	1	1	1	1.50696865489559	1.4635366097417	1.43172990580935
NPPC	7.32851101799916	4.73650248301007	6.83633255402947	27.5598538779844	17.9517080525625	2.20244232516362	1.54105066074155	4.8802425106373	1	2.96862295505762	2.63690525099402	26.8781700206515	2.21107682180587	4.61550426903218	4.48389626768906	1	1	44.0923356661252	50.1348806326198	42.8778008635074
ALPPL2	2.80814600514262	4.73650248301007	8.00359906483537	5.4266423129974	5.52045548068334	5.80976930065447	3.16420264296621	3.91018188297798	6.37776331182135	3.95293443258642	5.91071575298205	2.23229381050722	1	1.90387606725804	1	1	1	1	1	1
