	TNBC1	TNBC2	TNBC3	TNBC4	TNBC5	TNBC6	NonTNBC1	NonTNBC2	NonTNBC3	NonTNBC4	NonTNBC5	NonTNBC6	HER2_1	HER2_2	HER2_3	HER2_4	HER2_5	NBS1	NBS2	NBS3
CCDC127	153.788337434551	266.291676293715	269.471297485356	297.585034970826	237.193798865705	270.34708083665	212.550808349947	225.084004989304	173.088425978283	126.007557646159	208.88696687624	179.682602523546	165.706447765598	45.2899272956442	120.613771857324	245.409806014828	395.674232367244	94.2822325007887	83.9730531437636	79.1431129514932
EXOC3	261.373024740537	426.961283063148	304.489292809533	420.424359156504	492.599533524314	252.310445959196	336.451409659762	488.940495712641	297.673276035478	274.638590753008	314.467355565354	332.487035026441	608.960564546547	301.086854329671	319.1958591156	301.274904532503	821.343823297361	950.552290619441	744.976258635422	664.137135323168
ZDHHC11	11.8488760308557	8.47300496602014	39.5197948565945	7.6399634694961	11.1710248315375	23.8464041781087	22.6420264296621	38.8323644787137	14.4444082795534	12.8117377303457	11.6398841314611	26.8781700206515	37.3323046541761	46.1938033629022	18.4194813384453	31.7258041847212	36.1280730379223	60.8223012776797	55.6973199495201	54.9662382261693
BRD9	145.651680411409	210.244139048564	183.09357568572	205.73220697613	193.119357929042	147.697963669961	101.635422897929	229.934308127601	113.933029548248	126.991869123687	95.940504557653	135.320025345286	367.956277007179	284.817085119026	210.033776061343	242.616551088944	193.17122308981	287.437290016009	311.569528526936	255.720644427519
NKD2	25.4099710694253	53.3110347621409	48.8579269430417	87.3195251034493	40.5539854559793	9.41709627614532	7.49260792889863	68.9042439361528	54.7776331182135	84.6664755899486	37.0119155218684	25.6458762101443	30.0658437233409	6.42325640354827	9.12909129127446	7.98313731470937	71.2561460758445	124.193383139629	127.081957849741	196.573647331638
SLC12A7	603.112619712491	886.551088473386	700.192639972731	1137.54041386208	438.354067756114	316.039889192868	402.459590270232	1020.53371966995	623.924250285973	673.284739152176	487.160859545223	508.705049928973	1285.95250793603	731.3318623445	709.392241096775	949.310047337532	1823.52708349691	1030.14636943805	1495.90556641697	1292.30414827578
CTD-3080P12.3	5.52036501285654	1	6.83633255402947	8.74662404774545	8.91079709119585	9.41709627614532	2.0821013214831	5.85030313829663	3.68888165591068	1.98431147752881	6.72916837847906	2.23229381050722	2.21107682180587	1	1	2.39662746294187	1	1	1	1.43172990580935
SLC6A18	10.0407300257131	1	27.8471297485356	7.6399634694961	7.78068322102502	4.60732697549085	4.78735462519086	11.6706669042526	8.17035108242847	5.92155738764404	8.36607362947308	2.23229381050722	1	1	1	1	1	1	1	1
SLC6A19	13.6570220359983	1	23.178063705312	14.2799269389922	3.26022774034167	8.2146539509817	1.54105066074155	14.5808487872306	9.96293885303559	8.87449182023046	8.36607362947308	3.46458762101443	1	1.90387606725804	1	1	1	1	1	1
LPCAT1	827.322724350175	1876.72424647105	1231.29890238941	1122.04716576659	1482.57928379397	1155.34463215707	1300.60368710121	992.401961467831	498.443106343475	434.097050112675	738.425815572805	692.316827694548	1912.07922480966	762.063648631273	1903.20736215822	718.866515952123	2612.8755482314	270.707324404454	236.01306113904	186.643859498022
IRX4	11.8488760308557	75.7300496602013	12.6726651080589	103.91943377719	17.9517080525625	71.9440971846534	1.54105066074155	7.79042439361528	6.37776331182135	1	6.72916837847906	2.23229381050722	76.086762951964	38.9627948248379	154.291435778318	2.39662746294187	116.716005301391	131.797912963062	51.0619538521032	65.7594858714032
CTD-2194D22.4	8.23258402057046	1	33.6834623025651	5.4266423129974	2.13011387017084	5.80976930065447	2.0821013214831	6.82036376595595	4.58517554121424	3.95293443258642	2.63690525099402	4.69688143152165	4.63323046541761	1.90387606725804	6.80649377948176	1	3.06635723752484	1	1	1.43172990580935
IRX2	132.09058537284	322.339213538866	634.825715367601	402.717789904514	273.357442711171	86.3734050866168	136.80371584613	118.377335946778	67.3257475124634	349.446263045198	664.765079278074	24.4135823996371	97.8861457444696	160.082187837416	220.485464864411	281.722120051317	658.101601532899	1421.52617101744	764.444796244574	1312.59545384882
LINC01377	6.42443801542785	1	11.5053985972531	3.2133211564987	4.39034161051251	3.40488465032723	1	1.97006062765933	2.79258777060712	1.98431147752881	1.81845262549701	3.46458762101443	2.21107682180587	1	1	1	1	1	1	1
LINC01019	10.0407300257131	1	30.1816627701474	5.4266423129974	3.26022774034167	7.01221162581808	3.16420264296621	10.7006062765933	9.06664496773203	5.92155738764404	7.54762100397607	2.23229381050722	1	1	1	1	96.0524329261426	1	1	1.86345981161871
LINC01017	1.90407300257131	1	4.50179953241768	1	3.26022774034167	4.60732697549085	1.54105066074155	2.94012125531865	2.79258777060712	1.98431147752881	3.45535787649103	2.23229381050722	1	1	1	1	1	1	1	1
IRX1	19.0814600514262	535.31985507044	11.5053985972531	794.475634604784	213.461407592117	163.329713897088	8.03365858964018	10.7006062765933	20.7184654766783	12.8117377303457	118.038725446072	7.16146905253608	21.5883059706998	31.7317862867735	6.80649377948176	7.98313731470937	27.8626440878229	1675.01049846524	652.268936687083	1231.43023155666
LINC01020	9.13665702314177	1	24.3453302161179	4.31998173474805	8.91079709119585	8.2146539509817	1	4.8802425106373	4.58517554121424	7.89018034270165	7.54762100397607	2.23229381050722	2.21107682180587	1	1	1	1	1	1	1
FLJ33360	9.13665702314177	1	32.5161957917592	3.2133211564987	4.39034161051251	15.4293079019634	3.70525330370776	19.4311519255272	11.7555266236427	10.8431147752881	5.91071575298205	5.92917524202886	5.84430728722348	1.90387606725804	3.3225975117927	10.7763922405931	1	2.01393730979118	2.85414643896678	1.86345981161871
PAPD7	240.579345681397	255.082168844685	296.318427233891	209.052188710878	273.357442711171	200.60542597716	95.1428149690301	296.868491436094	180.258777060712	200.815229938348	114.764914944084	156.269020123909	688.891634785734	762.063648631273	465.519502358541	516.355533825551	360.546159329322	732.048800359442	916.948340849592	1154.5823083226
LOC442132	5.52036501285654	1	30.1816627701474	4.31998173474805	6.65056935085418	2.20244232516362	3.16420264296621	4.8802425106373	3.68888165591068	3.95293443258642	9.18452625497009	3.46458762101443	1	1	1	1	1	1.50696865489559	1	1
CTD-2201E9.1	8.23258402057046	1	16.1744646404766	5.4266423129974	8.91079709119585	8.2146539509817	2.62315198222466	33.0120007127577	6.37776331182135	11.8274262528169	2.63690525099402	5.92917524202886	59.1316874466818	10.9426367398385	10.2903900471708	128.093099127711	3.06635723752484	2.01393730979118	1.92707321948339	1
FAM173B	104.064322293129	195.298129116524	279.976696082609	220.118794493371	112.881273146913	234.273811081742	158.445742275792	320.149946499918	189.221715913747	177.191754477657	195.791724868288	90.9574481670267	459.998115464425	247.758166361446	164.743124581386	245.409806014828	583.712740982004	69.9477370658003	48.280734193653	52.3758587913132
ROPN1L-AS1	5.52036501285654	4.73650248301007	4.50179953241768	3.2133211564987	4.39034161051251	1	1.54105066074155	3.91018188297798	3.68888165591068	1.98431147752881	1	2.23229381050722	2.21107682180587	1	1	1	1	1	1	1
LOC101929412	19.9855330539975	4.73650248301007	19.6762641728943	5.4266423129974	3.26022774034167	10.6195386013089	2.62315198222466	13.6107881595712	9.06664496773203	8.87449182023046	6.72916837847906	5.92917524202886	1	1	2.16129875589635	1	7.19907171257452	1	1	1
CTD-2350J17.1	6.42443801542785	4.73650248301007	11.5053985972531	3.2133211564987	2.13011387017084	2.20244232516362	5.86945594667397	14.5808487872306	5.4814694265178	7.89018034270165	3.45535787649103	12.0906442945649	17.9550755052822	4.61550426903218	1	3.79325492588375	1	1.50696865489559	1.4635366097417	1
LOC101929524	10.0407300257131	4.73650248301007	23.178063705312	7.6399634694961	7.78068322102502	17.8341925522906	9.65681057186483	17.4910306702085	14.4444082795534	9.85880329775927	10.0029788804671	24.4135823996371	13.1107682180587	18.1736452779028	10.2903900471708	10.7763922405931	1	4.54878058426913	4.24475626819187	4.45383924647484
LOC401177	10.9448030282844	1	11.5053985972531	2.10666057824935	3.26022774034167	2.20244232516362	3.16420264296621	2.94012125531865	1	1.98431147752881	1.81845262549701	2.23229381050722	1	1	1	1	1	1	1	1
PRDM9	19.9855330539975	1	72.2032571591596	6.53330289124675	19.0818219227334	21.4415195277815	5.32840528593242	15.5509094148899	10.8592327383392	10.8431147752881	10.0029788804671	12.0906442945649	2.21107682180587	1	1	1	7.19907171257452	1.50696865489559	1	1.43172990580935
LOC101929645	22.6977520617114	1	55.8615260078771	4.31998173474805	6.65056935085418	9.41709627614532	4.78735462519086	4.8802425106373	5.4814694265178	7.89018034270165	3.45535787649103	2.23229381050722	2.21107682180587	1	1	1	1	1	1	1
LOC101929660	3.71221900771392	4.73650248301007	8.00359906483537	1	2.13011387017084	2.20244232516362	2.0821013214831	1.97006062765933	3.68888165591068	6.90586886517285	4.27381050198803	2.23229381050722	2.21107682180587	1	1	1	1	1	1	1.43172990580935
LOC340113	3.71221900771392	1	19.6762641728943	2.10666057824935	4.39034161051251	4.60732697549085	3.70525330370776	1.97006062765933	1.89629388530356	1.98431147752881	5.91071575298205	3.46458762101443	5.84430728722348	12.7503888743546	1	1	9.26542895009935	1	1	1
RXFP3	2.80814600514262	1	6.83633255402947	13.1732663607428	5.52045548068334	1	2.0821013214831	6.82036376595595	4.58517554121424	1.98431147752881	3.45535787649103	7.16146905253608	10.688614574447	1	1	1	1	1	1.4635366097417	1
AMACR	19.0814600514262	68.2570446941812	67.534191115936	66.2929741167116	46.2045548068334	61.1221162581808	59.9745220208292	82.4850927233833	48.5035759210886	51.1998853539692	58.2916837847906	26.8781700206515	182.661523270881	17.2697692106448	50.9358465035431	190.941334960095	40.2607875129719	11.1393730979118	7.48951253638375	9.20286821037774
C1QTNF3	23.6018250642827	296.183696157795	1238.30250145425	199.092243506634	76.717629301446	51.5025776568719	81.0754977897497	218.293580595689	190.118009799051	624.069165275735	153.232188342444	103.280386272099	168.12860140921	20.885273479677	99.7103942511899	186.751452571269	124.98143425149	27.3623700545707	32.5204894624353	26.9037943485613
UGT3A1	16.3692410437122	23.4190148980604	88.5449883104421	4.31998173474805	20.2119357929042	22.6439618529451	3.16420264296621	25.2515156914831	12.6518205089463	12.8117377303457	12.4583367569581	5.92917524202886	2.21107682180587	1	2.16129875589635	1	7.19907171257452	2.01393730979118	1	1
LMBRD2	274.030046776535	419.488278097128	638.327514900019	330.784852318306	301.610289465442	420.652371482102	621.58510787056	640.269953627496	537.880037296832	418.348066472214	546.907901206505	448.322653214119	891.141464027315	481.86206778128	583.971975459969	1162.99404916764	2598.41104756872	53.7247401091414	86.7542728022138	119.725724097572
NADK2	292.111506827961	1065.90320765787	340.674554644515	568.716876641916	473.387597731409	420.652371482102	564.233737831956	875.994686148712	559.391090544117	479.375378079	485.523954294229	816.778502555777	918.99623092885	924.761340737721	600.230158042518	1246.79169694415	1840.05794139711	244.344954349883	239.721354016974	268.6725416018
NIPBL-AS1	142.939461403695	311.129706089836	135.235648742678	335.211494631304	195.379585669384	85.1709627614532	124.900601309815	319.179885872259	160.540311584034	200.815229938348	180.241124983845	184.611777765575	344.945817392867	370.68531150854	214.678971084929	372.502905142538	395.674232367244	57.2735206934106	82.1189067047968	74.3940839875903
EGFLAM-AS4	10.9448030282844	4.73650248301007	39.5197948565945	1	6.65056935085418	7.01221162581808	2.0821013214831	2.94012125531865	5.4814694265178	4.93724591011523	5.09226312748504	2.23229381050722	3.42215364361174	1	1	2.39662746294187	1	1	1	1.43172990580935
RPL37	687.191408951623	2695.01829025026	526.269929862653	1262.59305920426	1350.35596098398	1258.75467212114	1081.47816950088	1050.60559912739	1193.07086745373	1734.37251192823	1216.40214886306	1717.58527803655	3517.96709052425	1716.55677565577	2813.66558678096	2446.49468761122	4123.38268886205	13864.5648367748	8507.36032536987	6855.57571453512
LOC100506548	130.282439367697	184.088621667493	190.097174750555	219.012133915122	147.914803122209	245.095792008214	148.706830382444	272.616975744611	320.976917053371	144.709475719206	422.503102130959	178.450308713039	262.592593510068	180.871337384351	135.710655683977	98.7639224059312	226.232938890207	1049.91814697898	744.976258635422	1090.68628226281
LOC101926960	7.32851101799916	1	26.6798632377297	2.10666057824935	4.39034161051251	3.40488465032723	3.70525330370776	2.94012125531865	2.79258777060712	81.7135411573622	6.72916837847906	8.39376286304329	2.21107682180587	1	1	2.39662746294187	3.06635723752484	1	1	1
SEPP1	291.20743382539	1047.22069524282	760.890498534637	617.409942084888	990.979750269652	346.100947321958	975.432239995535	808.090442212559	1315.86312974032	1353.44397012458	995.419939978866	994.228811268816	1559.65586966416	326.395384212896	948.619784811423	1341.7623644242	2428.96975409169	2062.33455080547	2350.66707478066	2037.03823579692
LOC153684	38.9710661079949	30.8920198640805	62.8651250727124	31.9864961909818	29.2528467542709	27.4537311535996	31.2988370015269	52.4132132659443	48.5035759210886	51.1998853539692	23.0982208884192	28.1104638311587	76.086762951964	22.6930256141931	55.5810415271285	108.540314646524	34.0617158003974	13.1672477174942	7.48951253638375	12.2249775510432
LOC100132356	24.505898066854	75.7300496602013	41.8543278782063	43.0531019734753	30.3829606244417	32.263500454254	22.6420264296621	59.2036376595595	39.540637068053	26.592098415749	26.3720313904073	28.1104638311587	63.9759947339053	42.57829909387	41.6454564563723	55.4684710547331	31.9953585628726	8.60452982343386	10.7342688045756	10.4980579278058
LOC100506639	33.5466280925671	27.1555173810705	47.6906604322358	33.0931567692311	39.4238715858084	39.4781544052357	21.559925108179	46.5928494999883	47.6072820357851	40.3724591011523	30.4642945178923	58.9178090938391	89.4086079918285	47.0976794301603	49.7745477476468	56.865098517675	56.7916454131706	19.7578402311369	19.5414643896678	19.9961158556116
BRCAT107	2.80814600514262	1	12.6726651080589	1	2.13011387017084	2.20244232516362	2.0821013214831	189.191761765909	73.5998047095883	19.7019180730473	90.2113361791739	13.3229381050722	4.63323046541761	1	2.16129875589635	1	1	1.50696865489559	1	1
EMB	406.928778154517	228.926651463614	1416.89427760755	703.729467188337	437.223953885943	615.448028158608	543.132762063035	223.143883733986	276.162222788193	512.84196831498	1215.58369623756	381.77878744673	1219.34328273671	209.795371536608	1185.52473101428	498.199376807307	680.831531145672	114.560978696612	162.31074019011	136.131460518328
LOC100287592	3.71221900771392	1	15.0071981296707	1	2.13011387017084	2.20244232516362	1.54105066074155	1.97006062765933	1.89629388530356	4.93724591011523	4.27381050198803	2.23229381050722	1	1	1	1	3.06635723752484	1	1	1
GZMK	67.9014021902768	15.9460099320403	94.3813208644716	107.239415511938	56.375579638371	65.9318855588353	92.4375616653223	27.1916369468018	43.1258126092673	41.3567705786811	49.2887049043235	72.4730410094185	218.993827925057	41.674423026612	255.324427541301	98.7639224059312	141.512292151689	9.11149847832945	7.95304914612544	5.31729905809354
GZMA	170.061651480835	19.6825124150503	114.224851548172	122.732663607428	62.0261489892251	105.612482289235	100.553321576446	22.3413338085052	38.6443431827495	39.3881476236235	37.0119155218684	37.9688143152165	130.585219933228	58.8480683045148	228.614556155685	86.1942752394543	83.6542895009935	4.54878058426913	7.02597592664205	4.88556915228419
SLC38A9	163.733140462835	146.723596837393	188.929908239749	108.346076090187	251.885279177926	154.912617620943	186.039325973611	141.658791010602	180.258777060712	208.689721758578	194.973272242791	164.89507679746	248.059671648398	205.275991200318	278.550402659228	231.443531385409	184.905794139711	45.613241630812	49.6713440228781	52.8075886971225
LOC101928539	8.23258402057046	1	20.8435306837002	2.10666057824935	8.91079709119585	4.60732697549085	1.54105066074155	2.94012125531865	4.58517554121424	3.95293443258642	5.09226312748504	3.46458762101443	2.21107682180587	1.90387606725804	1	1	1	1	1	1
PLK2	1071.42243504443	875.341581024356	1490.43206778832	564.290234328919	894.920071305131	487.989141691265	1349.29824656795	537.443527095607	767.331271934543	1288.47941260768	612.384111246265	1865.46053529742	2081.62997986249	1420.08542559513	701.2631498055	1452.09593399661	1065.17397732529	5770.30329271182	4469.95645451969	6253.31249593107
GAPT	59.764745167135	12.2095074490302	60.5305920511006	10.9599452042441	95.9295650943502	9.41709627614532	65.3850286282447	55.3233951489222	61.947984200642	41.3567705786811	81.2083572987069	77.4022162514474	107.574760318917	9.1348846053224	71.8392241096775	86.1942752394543	106.384219113767	3.02787461958236	6.09890270715866	6.61248877552161
LOC101928600	10.9448030282844	4.73650248301007	18.5089976620884	1	3.26022774034167	3.40488465032723	2.62315198222466	4.8802425106373	6.37776331182135	2.96862295505762	5.91071575298205	2.23229381050722	1	1	2.16129875589635	1	1	1	1	1
ERCC8	95.9276652699873	60.7840397281611	116.559384569784	61.8663318037142	120.792070238109	51.5025776568719	115.702740077209	93.1557596276359	92.421976300963	112.227196960755	102.488125561629	110.674149135142	108.785837140722	162.79381603919	111.323381810153	192.337962423037	110.516933588816	38.0087118073781	54.3067101202951	36.4018522763671
LOC101928651	12.752949033427	1	18.5089976620884	1	3.26022774034167	2.20244232516362	3.70525330370776	2.94012125531865	3.68888165591068	4.93724591011523	4.27381050198803	13.3229381050722	1	1	3.3225975117927	1	3.06635723752484	1.50696865489559	1	1
LOC100506526	4.61629201028523	1	15.0071981296707	1	3.26022774034167	3.40488465032723	1.54105066074155	3.91018188297798	3.68888165591068	1.98431147752881	4.27381050198803	2.23229381050722	1	1	2.16129875589635	3.79325492588375	3.06635723752484	1	1.4635366097417	1.43172990580935
DIMT1	260.468951737965	180.352119184483	213.442504966673	149.292517485413	367.156893935351	316.039889192868	184.957224652128	216.35345934037	180.258777060712	204.752475848463	245.717335023606	248.69105591195	211.727366994221	318.260499607573	230.937153667478	214.684001830107	153.910435576838	368.045306144408	573.004176421253	529.005674804841
HTR1A	15.4651680411409	1	58.1960590294888	4.31998173474805	12.3011387017084	15.4293079019634	4.24630396444931	11.6706669042526	12.6518205089463	18.7176065955185	13.2767893824551	7.16146905253608	1	1	3.3225975117927	1	7.19907171257452	1	1	1
LOC100303749	11.8488760308557	4.73650248301007	1	3.2133211564987	4.39034161051251	8.2146539509817	8.03365858964018	12.6407275319119	17.1332899354641	21.670541028105	5.09226312748504	14.5552319155794	19.1661523270881	29.9240341522574	20.742078850238	30.3291767217794	1	2.52090596468677	1	1.43172990580935
CCDC125	216.169374611971	199.034631599534	634.825715367601	106.132754933688	179.557991486992	186.176118075197	360.798689393132	751.826925808318	796.90897014956	429.175492725031	789.169878353619	342.345385510499	393.388890265102	129.350401550642	421.390149634479	447.9207881414	412.205090267443	239.275267800928	150.258788336826	137.426650235756
LOC100272216	9.13665702314177	1	2.16726651080589	4.31998173474805	3.26022774034167	5.80976930065447	4.24630396444931	12.6407275319119	12.6518205089463	14.7803606854033	5.91071575298205	7.16146905253608	16.7439986834763	8.23100853806435	12.6129875589635	9.37976477765124	7.19907171257452	4.04181192937354	2.85414643896678	1.86345981161871
NAIP	130.282439367697	187.825124150503	257.798632377297	148.185856907164	135.483550550329	109.219809264726	188.744579277319	125.167760340394	176.673601519498	220.501459488924	201.520893246767	189.540953007604	231.104596143115	174.544204913544	510.810153838498	244.013178551886	145.645006626739	76.0313609245474	65.8951253638375	60.1469970958816
PMCHL2	1	1	4.50179953241768	1	1	1	1	1.97006062765933	2.79258777060712	3.95293443258642	4.27381050198803	2.23229381050722	7.05538410902935	1	7.96779253537811	75.0212555359193	1	1	1	1
PTCD2	85.0787892391316	53.3110347621409	122.395717123813	57.4396894907168	73.3272876909335	79.1587511356351	81.0754977897497	112.556972180822	109.451560121731	109.274262528169	121.31253594806	185.844071576082	90.6196848136344	107.657375936449	115.968576833739	133.679608979478	56.7916454131706	30.9111506388398	24.1768304870848	26.9037943485613
LOC102503427	12.752949033427	1	16.1744646404766	3.2133211564987	7.78068322102502	7.01221162581808	3.16420264296621	5.85030313829663	7.27405719712491	5.92155738764404	7.54762100397607	7.16146905253608	1	1.90387606725804	1	3.79325492588375	1	1	1	1
TMEM174	14.5610950385696	1	23.178063705312	2.10666057824935	1	4.60732697549085	2.0821013214831	2.94012125531865	2.79258777060712	3.95293443258642	5.09226312748504	2.23229381050722	3.42215364361174	1	2.16129875589635	1	1	1	1	1
BTF3	1283.87959064869	1872.98774398804	1657.35117883356	1760.59031941647	1867.94811352222	2250.76959038113	2232.8339755589	2711.34939368016	3033.16221398194	1597.55321655173	4297.8762838593	3445.26120036767	1445.8146484144	1590.9180023069	2029.78892655093	2351.52402013117	1649.95307554482	11820.9741888907	7761.52992029548	6881.91123878949
GCNT4	7.32851101799916	1	22.0107971945061	13.1732663607428	23.6022774034167	34.6683851045813	6.41050660741552	22.3413338085052	27.8888165591068	27.5764098932778	25.5535787649103	13.3229381050722	95.4639921008579	6.42325640354827	45.1293527240614	30.3291767217794	13.398143425149	40.5435550818561	61.2597592664205	57.1248877552161
F2RL1	29.0262630797105	27.1555173810705	39.5197948565945	26.453193299735	59.7659212488835	40.6805967303994	77.2881431645588	33.0120007127577	32.3702859856246	66.9488689944301	26.3720313904073	12.0906442945649	49.4430728722348	6.42325640354827	57.9036390389212	49.8819612029656	65.05707436327	447.13241630812	538.238930690626	603.263218604049
SNORA47	33.5466280925671	23.4190148980604	23.178063705312	28.6665144562337	16.8215941823917	8.2146539509817	52.940863431189	63.0838801701968	61.0516903153385	59.0743771741996	42.7410839003474	97.1189172195628	57.9206106248759	29.0201580849994	45.1293527240614	101.557177331815	73.3225033133694	2.01393730979118	1.4635366097417	1
AGGF1	420.489873193087	281.237686225755	557.786125654412	422.637680313002	444.004637106968	510.835545869374	563.151636510473	788.689229659372	723.412871554669	581.743771741997	776.074636345667	681.226183399983	552.039953921671	441.187644754668	761.650685112111	724.453025803891	651.902529820324	195.168994825011	179.461594750553	194.8467277084
BHMT	9.13665702314177	1	16.1744646404766	1	1	7.01221162581808	4.78735462519086	6.82036376595595	9.06664496773203	12.8117377303457	4.27381050198803	7.16146905253608	2.21107682180587	1	4.48389626768906	7.98313731470937	3.06635723752484	2.01393730979118	2.85414643896678	3.15864952904677
SPZ1	5.52036501285654	1	18.5089976620884	3.2133211564987	5.52045548068334	3.40488465032723	6.41050660741552	1.97006062765933	1.89629388530356	6.90586886517285	2.63690525099402	4.69688143152165	1	18.1736452779028	1	1	1	1	1	1
MTRNR2L2	550.676385563355	382.123253267027	554.284326121994	414.891056265257	280.138125932196	451.915871936356	1748.59363419521	2193.33701851008	1642.11410399082	416.379443517157	967.592550711967	291.821339279703	472.108883682484	277.586076580962	167.065722093178	500.992631733191	282.024584303378	2.52090596468677	1.4635366097417	3.15864952904677
RPS23	1360.72579586725	2485.7741512017	1684.1983085821	2934.75719293903	3007.10289465442	2202.67189737458	2306.41686541975	3313.7570434566	4248.53672245357	2813.1778912998	4148.09945339334	2990.54478429051	2501.87363702912	2227.24675365656	2414.17881475262	3922.72991594078	2984.81985098587	17602.9516979749	13838.0313373994	11719.8765632891
LINC01338	19.9855330539975	4.73650248301007	8.00359906483537	2.10666057824935	1	2.20244232516362	2.62315198222466	1.97006062765933	1.89629388530356	4.93724591011523	1.81845262549701	2.23229381050722	2.21107682180587	1.90387606725804	2.16129875589635	2.39662746294187	1	1	1	1.43172990580935
SCARNA18	9.13665702314177	1	18.5089976620884	4.31998173474805	21.342049663075	15.4293079019634	35.6272422874593	32.0419400850984	46.7109881504815	27.5764098932778	32.9196523943833	39.2011081257237	137.851680864063	81.4449699859659	69.5166265978848	239.82329616306	77.455217788419	1	1	1
TMEM167A	830.034943357889	1476.91848078898	1749.56523318723	1216.11331491779	1394.43040192064	1333.30609628129	1472.65779721702	1407.58791010602	1399.21846107355	1786.54102023726	1651.00049300197	1636.25388654308	1432.49280337454	1668.65134409109	1621.01176447541	2541.46535509127	2765.78598380823	471.973880398004	576.248932689445	641.255450315273
LOC55338	7.32851101799916	1	23.178063705312	4.31998173474805	8.91079709119585	2.20244232516362	2.62315198222466	3.91018188297798	2.79258777060712	6.90586886517285	5.09226312748504	5.92917524202886	3.42215364361174	1	1	2.39662746294187	3.06635723752484	1	1	1.43172990580935
LOC102546226	11.8488760308557	1	18.5089976620884	1	3.26022774034167	7.01221162581808	2.62315198222466	4.8802425106373	4.58517554121424	2.96862295505762	4.27381050198803	3.46458762101443	3.42215364361174	2.80775213451609	1	2.39662746294187	3.06635723752484	1	1	1.43172990580935
CETN3	108.584687305986	90.6760595922416	108.388518994142	92.852827994696	82.3681986523002	126.054001817016	155.740488972084	242.545096287172	235.828997949532	101.399770707938	285.003061047462	140.249200587315	84.5643007046051	113.080632339997	111.323381810153	126.696471664769	118.782362538916	105.435542908492	75.6293941684131	70.5085148353061
LUCAT1	9.13665702314177	30.8920198640805	18.5089976620884	20.9198904084883	3.26022774034167	15.4293079019634	5.32840528593242	1.97006062765933	3.68888165591068	4.93724591011523	7.54762100397607	3.46458762101443	19.1661523270881	23.5969016814511	6.80649377948176	24.7426668700119	1	38.0087118073781	86.7542728022138	65.3277559655938
POU5F2	14.5610950385696	15.9460099320403	9.17086557564126	10.9599452042441	7.78068322102502	5.80976930065447	3.16420264296621	17.4910306702085	23.407347132589	19.7019180730473	6.72916837847906	9.62605667355051	28.854766901535	27.2124059504833	17.2581825825489	21.9494119441281	3.06635723752484	2.01393730979118	1	1.43172990580935
SPATA9	15.4651680411409	1	22.0107971945061	3.2133211564987	4.39034161051251	2.20244232516362	5.32840528593242	9.73054564893393	7.27405719712491	9.85880329775927	12.4583367569581	4.69688143152165	8.26646093083522	10.9426367398385	5.64519502358541	20.5527844811862	3.06635723752484	4.04181192937354	2.85414643896678	3.15864952904677
LINC01554	30.8344090848532	1	37.1852618349827	2.10666057824935	59.7659212488835	58.7172316078536	4.24630396444931	9.73054564893393	3.68888165591068	9.85880329775927	8.36607362947308	5.92917524202886	1	1.90387606725804	3.3225975117927	2.39662746294187	5.13271447504968	40.5435550818561	31.1298796332103	17.8374663265648
RGMB	114.009125321413	247.609163878664	242.62416773682	138.225911702919	224.762546293826	111.624693915053	144.378425096511	323.060128382896	378.339725712798	420.316689427272	275.181629541498	210.489947786227	275.914438549933	166.409320308222	289.002091462295	626.68910339796	399.806946842294	604.292699325753	515.525636813283	917.13086012745
CTD-2151A2.1	8.23258402057046	4.73650248301007	23.178063705312	3.2133211564987	3.26022774034167	1	2.62315198222466	5.85030313829663	2.79258777060712	7.89018034270165	5.09226312748504	1	2.21107682180587	1	1	1	1	1	1	1
GIN1	66.9973291877055	49.5745322791309	83.8759222672185	27.5598538779844	50.7250102875168	65.9318855588353	68.631332592694	102.856365904229	107.658972351124	92.5409674101791	94.303599306659	115.603324377171	116.052298071558	74.2139614479016	95.0651992276045	125.299844201827	89.8533612135681	19.7578402311369	18.6143911701845	17.4057364207555
TSLP	19.9855330539975	8.47300496602014	40.6870613674004	9.8532846259948	10.0409109613667	10.6195386013089	3.70525330370776	7.79042439361528	10.8592327383392	11.8274262528169	12.4583367569581	7.16146905253608	5.84430728722348	1	3.3225975117927	2.39662746294187	7.19907171257452	99.3519190497446	72.3846379002212	66.1912157772125
SNORA13	4.61629201028523	4.73650248301007	2.16726651080589	1	36.0335299752959	2.20244232516362	9.65681057186483	36.892243223395	17.1332899354641	11.8274262528169	10.0029788804671	37.9688143152165	193.561214667133	120.311640878062	131.065460660391	239.82329616306	19.5972151377235	1.50696865489559	4.24475626819187	1.86345981161871
EPB41L4A-AS1	26.3140440719966	75.7300496602013	69.8687241375478	83.9995433687012	62.0261489892251	76.7538664853079	55.1050660741552	94.1258202552952	90.6293885303559	71.8704263820741	113.946462318587	95.8866234090556	56.70953380307	51.6170597664505	52.0971452594395	115.523451961234	75.3888605508942	499.857156417261	531.2858815445	503.101880456279
LOC101927023	1.90407300257131	1	4.50179953241768	2.10666057824935	4.39034161051251	2.20244232516362	3.16420264296621	5.85030313829663	3.68888165591068	18.7176065955185	7.54762100397607	4.69688143152165	10.688614574447	3.71162820177413	14.9355850707562	38.7089414994306	3.06635723752484	2.01393730979118	1	1
